iso,continent,region,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
KEN,Africa,Kenya,2022-05-26,324469.0,63.0,48.571,5651.0,0.0,0.286,5900.97,1.146,0.883,102.772,0.0,0.005
KEN,Africa,Kenya,2022-05-27,324558.0,89.0,54.714,5651.0,0.0,0.286,5902.589,1.619,0.995,102.772,0.0,0.005
KEN,Africa,Kenya,2022-05-28,324686.0,128.0,66.286,5651.0,0.0,0.286,5904.917,2.328,1.206,102.772,0.0,0.005
KEN,Africa,Kenya,2022-05-29,324768.0,82.0,75.143,5651.0,0.0,0.0,5906.408,1.491,1.367,102.772,0.0,0.0
KEN,Africa,Kenya,2022-05-30,324859.0,91.0,83.571,5651.0,0.0,0.0,5908.063,1.655,1.52,102.772,0.0,0.0
KEN,Africa,Kenya,2022-05-31,324976.0,117.0,89.571,5651.0,0.0,0.0,5910.191,2.128,1.629,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-01,325070.0,94.0,94.857,5651.0,0.0,0.0,5911.901,1.71,1.725,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-02,325170.0,100.0,100.143,5651.0,0.0,0.0,5913.719,1.819,1.821,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-03,325320.0,150.0,108.857,5651.0,0.0,0.0,5916.447,2.728,1.98,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-04,325442.0,122.0,108.0,5651.0,0.0,0.0,5918.666,2.219,1.964,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-05,325554.0,112.0,112.286,5651.0,0.0,0.0,5920.703,2.037,2.042,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-06,325634.0,80.0,110.714,5651.0,0.0,0.0,5922.158,1.455,2.014,102.772,0.0,0.0
KEN,Africa,Kenya,2022-06-07,325797.0,163.0,117.286,5651.0,0.0,0.0,5925.122,2.964,2.133,102.772,0.0,0.0
LSO,Africa,Lesotho,2022-05-01,33015.0,0.0,6.714,697.0,0.0,0.0,15291.327,0.0,3.11,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-02,33134.0,119.0,23.714,697.0,0.0,0.0,15346.444,55.116,10.984,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-03,33134.0,0.0,23.714,697.0,0.0,0.0,15346.444,0.0,10.984,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-04,33134.0,0.0,23.714,697.0,0.0,0.0,15346.444,0.0,10.984,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-05,33151.0,17.0,26.143,697.0,0.0,0.0,15354.317,7.874,12.108,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-06,33151.0,0.0,19.429,697.0,0.0,0.0,15354.317,0.0,8.999,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-07,33151.0,0.0,19.429,697.0,0.0,0.0,15354.317,0.0,8.999,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-08,33151.0,0.0,19.429,697.0,0.0,0.0,15354.317,0.0,8.999,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-09,33151.0,0.0,2.429,697.0,0.0,0.0,15354.317,0.0,1.125,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-10,33151.0,0.0,2.429,697.0,0.0,0.0,15354.317,0.0,1.125,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-11,33151.0,0.0,2.429,697.0,0.0,0.0,15354.317,0.0,1.125,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-12,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-13,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-14,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-15,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-16,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-17,33151.0,0.0,0.0,697.0,0.0,0.0,15354.317,0.0,0.0,322.825,0.0,0.0
LSO,Africa,Lesotho,2022-05-18,33305.0,154.0,22.0,698.0,1.0,0.143,15425.645,71.327,10.19,323.288,0.463,0.066
LSO,Africa,Lesotho,2022-05-19,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-20,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-21,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-22,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-23,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-24,33305.0,0.0,22.0,698.0,0.0,0.143,15425.645,0.0,10.19,323.288,0.0,0.066
LSO,Africa,Lesotho,2022-05-25,33358.0,53.0,7.571,698.0,0.0,0.0,15450.192,24.548,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-26,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-27,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-28,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-29,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-30,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-05-31,33358.0,0.0,7.571,698.0,0.0,0.0,15450.192,0.0,3.507,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-06-01,33358.0,0.0,0.0,698.0,0.0,0.0,15450.192,0.0,0.0,323.288,0.0,0.0
LSO,Africa,Lesotho,2022-06-02,33562.0,204.0,29.143,699.0,1.0,0.143,15544.677,94.485,13.498,323.751,0.463,0.066
LSO,Africa,Lesotho,2022-06-03,33562.0,,,699.0,0.0,0.143,15544.677,,,323.751,0.0,0.066
LSO,Africa,Lesotho,2022-06-04,33562.0,,,699.0,0.0,0.143,15544.677,,,323.751,0.0,0.066
LSO,Africa,Lesotho,2022-06-05,33562.0,,,699.0,0.0,0.143,15544.677,,,323.751,0.0,0.066
LSO,Africa,Lesotho,2022-06-06,33562.0,,,699.0,0.0,0.143,15544.677,,,323.751,0.0,0.066
LSO,Africa,Lesotho,2022-06-07,33562.0,,,699.0,0.0,0.143,15544.677,,,323.751,0.0,0.066
LBR,Africa,Liberia,2022-05-01,7434.0,0.0,0.286,294.0,0.0,0.0,1435.078,0.0,0.055,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-02,7434.0,0.0,0.286,294.0,0.0,0.0,1435.078,0.0,0.055,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-03,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-04,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-05,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-06,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-07,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-08,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-09,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-10,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-11,7434.0,0.0,0.0,294.0,0.0,0.0,1435.078,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-12,7451.0,17.0,2.429,294.0,0.0,0.0,1438.359,3.282,0.469,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-13,7451.0,0.0,2.429,294.0,0.0,0.0,1438.359,0.0,0.469,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-14,7451.0,0.0,2.429,294.0,0.0,0.0,1438.359,0.0,0.469,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-15,7451.0,0.0,2.429,294.0,0.0,0.0,1438.359,0.0,0.469,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-16,7452.0,1.0,2.571,294.0,0.0,0.0,1438.552,0.193,0.496,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-17,7452.0,0.0,2.571,294.0,0.0,0.0,1438.552,0.0,0.496,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-18,7452.0,0.0,2.571,294.0,0.0,0.0,1438.552,0.0,0.496,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-19,7455.0,3.0,0.571,294.0,0.0,0.0,1439.131,0.579,0.11,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-20,7455.0,0.0,0.571,294.0,0.0,0.0,1439.131,0.0,0.11,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-21,7455.0,0.0,0.571,294.0,0.0,0.0,1439.131,0.0,0.11,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-22,7455.0,0.0,0.571,294.0,0.0,0.0,1439.131,0.0,0.11,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-23,7455.0,0.0,0.429,294.0,0.0,0.0,1439.131,0.0,0.083,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-24,7455.0,0.0,0.429,294.0,0.0,0.0,1439.131,0.0,0.083,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-25,7455.0,0.0,0.429,294.0,0.0,0.0,1439.131,0.0,0.083,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-26,7455.0,0.0,0.0,294.0,0.0,0.0,1439.131,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-27,7455.0,0.0,0.0,294.0,0.0,0.0,1439.131,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-28,7455.0,0.0,0.0,294.0,0.0,0.0,1439.131,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-29,7455.0,0.0,0.0,294.0,0.0,0.0,1439.131,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-30,7455.0,0.0,0.0,294.0,0.0,0.0,1439.131,0.0,0.0,56.754,0.0,0.0
LBR,Africa,Liberia,2022-05-31,7456.0,1.0,0.143,294.0,0.0,0.0,1439.324,0.193,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-01,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-02,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-03,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-04,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-05,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-06,7456.0,0.0,0.143,294.0,0.0,0.0,1439.324,0.0,0.028,56.754,0.0,0.0
LBR,Africa,Liberia,2022-06-07,7456.0,0.0,0.0,294.0,0.0,0.0,1439.324,0.0,0.0,56.754,0.0,0.0
LBY,Africa,Libya,2022-05-01,501904.0,0.0,6.0,6430.0,0.0,0.143,72127.795,0.0,0.862,924.045,0.0,0.021
LBY,Africa,Libya,2022-05-02,501916.0,12.0,7.714,6430.0,0.0,0.143,72129.519,1.725,1.109,924.045,0.0,0.021
LBY,Africa,Libya,2022-05-03,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-04,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-05,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-06,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-07,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-08,501916.0,0.0,1.714,6430.0,0.0,0.0,72129.519,0.0,0.246,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-09,501919.0,3.0,0.429,6430.0,0.0,0.0,72129.95,0.431,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-10,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-11,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-12,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-13,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-14,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-15,501919.0,0.0,0.429,6430.0,0.0,0.0,72129.95,0.0,0.062,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-16,501954.0,35.0,5.0,6430.0,0.0,0.0,72134.98,5.03,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-17,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-18,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-19,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-20,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-21,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-22,501954.0,0.0,5.0,6430.0,0.0,0.0,72134.98,0.0,0.719,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-23,501987.0,33.0,4.714,6430.0,0.0,0.0,72139.722,4.742,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-24,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-25,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-26,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-27,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-28,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-29,501987.0,0.0,4.714,6430.0,0.0,0.0,72139.722,0.0,0.677,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-30,502016.0,29.0,4.143,6430.0,0.0,0.0,72143.89,4.168,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-05-31,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-01,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-02,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-03,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-04,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-05,502016.0,0.0,4.143,6430.0,0.0,0.0,72143.89,0.0,0.595,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-06,502040.0,24.0,3.429,6430.0,0.0,0.0,72147.339,3.449,0.493,924.045,0.0,0.0
LBY,Africa,Libya,2022-06-07,502040.0,0.0,3.429,6430.0,0.0,0.0,72147.339,0.0,0.493,924.045,0.0,0.0
MDG,Africa,Madagascar,2022-05-01,64152.0,0.0,0.0,1391.0,0.0,0.0,2256.701,0.0,0.0,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-02,64181.0,29.0,4.143,1391.0,0.0,0.0,2257.721,1.02,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-03,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-04,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-05,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-06,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-07,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.932,0.0,0.0
MDG,Africa,Madagascar,2022-05-08,64236.0,55.0,12.0,1393.0,2.0,0.286,2259.656,1.935,0.422,49.002,0.07,0.01
MDG,Africa,Madagascar,2022-05-09,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-10,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-11,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-12,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-13,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-14,64236.0,0.0,7.857,1393.0,0.0,0.286,2259.656,0.0,0.276,49.002,0.0,0.01
MDG,Africa,Madagascar,2022-05-15,64276.0,40.0,5.714,1393.0,0.0,0.0,2261.063,1.407,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-16,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-17,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-18,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-19,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-20,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-21,64276.0,0.0,5.714,1393.0,0.0,0.0,2261.063,0.0,0.201,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-22,64314.0,38.0,5.429,1393.0,0.0,0.0,2262.4,1.337,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-23,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-24,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-25,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-26,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-27,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-28,64314.0,0.0,5.429,1393.0,0.0,0.0,2262.4,0.0,0.191,49.002,0.0,0.0
MDG,Africa,Madagascar,2022-05-29,64377.0,63.0,9.0,1395.0,2.0,0.286,2264.616,2.216,0.317,49.072,0.07,0.01
MDG,Africa,Madagascar,2022-05-30,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-05-31,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-06-01,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-06-02,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-06-03,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-06-04,64377.0,0.0,9.0,1395.0,0.0,0.286,2264.616,0.0,0.317,49.072,0.0,0.01
MDG,Africa,Madagascar,2022-06-05,64377.0,0.0,0.0,1395.0,0.0,0.0,2264.616,0.0,0.0,49.072,0.0,0.0
MDG,Africa,Madagascar,2022-06-06,64478.0,101.0,14.429,1396.0,1.0,0.143,2268.169,3.553,0.508,49.108,0.035,0.005
MDG,Africa,Madagascar,2022-06-07,64478.0,,,1396.0,0.0,0.143,2268.169,,,49.108,0.0,0.005
MWI,Africa,Malawi,2022-05-01,85781.0,0.0,4.857,2634.0,0.0,0.143,4365.961,0.0,0.247,134.062,0.0,0.007
MWI,Africa,Malawi,2022-05-02,85790.0,9.0,6.143,2634.0,0.0,0.143,4366.419,0.458,0.313,134.062,0.0,0.007
MWI,Africa,Malawi,2022-05-03,85790.0,0.0,5.429,2634.0,0.0,0.143,4366.419,0.0,0.276,134.062,0.0,0.007
MWI,Africa,Malawi,2022-05-04,85795.0,5.0,4.857,2634.0,0.0,0.143,4366.673,0.254,0.247,134.062,0.0,0.007
MWI,Africa,Malawi,2022-05-05,85797.0,2.0,4.286,2634.0,0.0,0.0,4366.775,0.102,0.218,134.062,0.0,0.0
MWI,Africa,Malawi,2022-05-06,85800.0,3.0,2.714,2634.0,0.0,0.0,4366.928,0.153,0.138,134.062,0.0,0.0
MWI,Africa,Malawi,2022-05-07,85811.0,11.0,4.286,2634.0,0.0,0.0,4367.487,0.56,0.218,134.062,0.0,0.0
MWI,Africa,Malawi,2022-05-08,85811.0,0.0,4.286,2634.0,0.0,0.0,4367.487,0.0,0.218,134.062,0.0,0.0
MWI,Africa,Malawi,2022-05-09,85811.0,0.0,3.0,2634.0,0.0,0.0,4367.487,0.0,0.153,134.062,0.0,0.0
MWI,Africa,Malawi,2022-05-10,85825.0,14.0,5.0,2635.0,1.0,0.143,4368.2,0.713,0.254,134.113,0.051,0.007
MWI,Africa,Malawi,2022-05-11,85842.0,17.0,6.714,2635.0,0.0,0.143,4369.065,0.865,0.342,134.113,0.0,0.007
MWI,Africa,Malawi,2022-05-12,85855.0,13.0,8.286,2635.0,0.0,0.143,4369.727,0.662,0.422,134.113,0.0,0.007
MWI,Africa,Malawi,2022-05-13,85866.0,11.0,9.429,2636.0,1.0,0.286,4370.287,0.56,0.48,134.163,0.051,0.015
MWI,Africa,Malawi,2022-05-14,85887.0,21.0,10.857,2636.0,0.0,0.286,4371.356,1.069,0.553,134.163,0.0,0.015
MWI,Africa,Malawi,2022-05-15,85888.0,1.0,11.0,2636.0,0.0,0.286,4371.406,0.051,0.56,134.163,0.0,0.015
MWI,Africa,Malawi,2022-05-16,85889.0,1.0,11.143,2637.0,1.0,0.429,4371.457,0.051,0.567,134.214,0.051,0.022
MWI,Africa,Malawi,2022-05-17,85895.0,6.0,10.0,2637.0,0.0,0.286,4371.763,0.305,0.509,134.214,0.0,0.015
MWI,Africa,Malawi,2022-05-18,85898.0,3.0,8.0,2637.0,0.0,0.286,4371.915,0.153,0.407,134.214,0.0,0.015
MWI,Africa,Malawi,2022-05-19,85909.0,11.0,7.714,2637.0,0.0,0.286,4372.475,0.56,0.393,134.214,0.0,0.015
MWI,Africa,Malawi,2022-05-20,85918.0,9.0,7.429,2637.0,0.0,0.143,4372.933,0.458,0.378,134.214,0.0,0.007
MWI,Africa,Malawi,2022-05-21,85929.0,11.0,6.0,2638.0,1.0,0.286,4373.493,0.56,0.305,134.265,0.051,0.015
MWI,Africa,Malawi,2022-05-22,85929.0,0.0,5.857,2638.0,0.0,0.286,4373.493,0.0,0.298,134.265,0.0,0.015
MWI,Africa,Malawi,2022-05-23,85935.0,6.0,6.571,2638.0,0.0,0.143,4373.799,0.305,0.334,134.265,0.0,0.007
MWI,Africa,Malawi,2022-05-24,85943.0,8.0,6.857,2639.0,1.0,0.286,4374.206,0.407,0.349,134.316,0.051,0.015
MWI,Africa,Malawi,2022-05-25,85943.0,0.0,6.429,2639.0,0.0,0.286,4374.206,0.0,0.327,134.316,0.0,0.015
MWI,Africa,Malawi,2022-05-26,85943.0,0.0,4.857,2639.0,0.0,0.286,4374.206,0.0,0.247,134.316,0.0,0.015
MWI,Africa,Malawi,2022-05-27,85964.0,21.0,6.571,2639.0,0.0,0.286,4375.275,1.069,0.334,134.316,0.0,0.015
MWI,Africa,Malawi,2022-05-28,85964.0,0.0,5.0,2639.0,0.0,0.143,4375.275,0.0,0.254,134.316,0.0,0.007
MWI,Africa,Malawi,2022-05-29,85973.0,9.0,6.286,2640.0,1.0,0.286,4375.733,0.458,0.32,134.367,0.051,0.015
MWI,Africa,Malawi,2022-05-30,85978.0,5.0,6.143,2640.0,0.0,0.286,4375.987,0.254,0.313,134.367,0.0,0.015
MWI,Africa,Malawi,2022-05-31,85985.0,7.0,6.0,2640.0,0.0,0.143,4376.343,0.356,0.305,134.367,0.0,0.007
MWI,Africa,Malawi,2022-06-01,85991.0,6.0,6.857,2641.0,1.0,0.286,4376.649,0.305,0.349,134.418,0.051,0.015
